,tableId,rowIndex,vec_pri,vec_sec,status_bin,status,status_txt,issue_pri,issue_sec,company,monitoring_year,consultantName,application_title_short,word2vec_vec,soil,vegetation,water,fish,wildlife,species,air,heritage,physical,wetlands,acoustic,navigation,VECassigned
47,0c200808-9563-467f-b74f-2d4b73c53fc4,94,Vegetation - weeds,"White cockle and Canada thistle were observed on ROW.  Weeds do not appear to be outcompeting vegetation. However, there are high densities of white cockle on adjacent Enbridge ROW. Overall vegetation has established well.",R,Resolved,Control weeds on adjacent Enbridge ROW to avoid future encroachment. Weed issue does not appear to be related to ETH or Line 2 and is therefore it is resolved.,Vegetation - weeds,"White cockle and Canada thistle were observed on ROW.  Weeds do not appear to be outcompeting vegetation. However, there are high densities of white cockle on adjacent Enbridge ROW. Overall vegetation has established well.",Enbridge Pipelines Inc.,2018,Jacobs,Application for the Edmonton to Hardisty Pipeline Project ,vegetation,0,2,0,0,0,0,0,0,0,0,0,0,vegetation
48,0c200808-9563-467f-b74f-2d4b73c53fc4,96,Vegetation - weeds,"High density of white cockle, perennial sow thistle and Canada thistle was observed on the ROW between KP 32.120 to KP 32.440.  It appears that weeds are spreading along the trail tracks which parallel the trench line and encroaching onto the rest of the ROW.",U,Unresolved,Control weeds and monitor in 2019. Minimize traffic along ROW to allow for vegetation to re-establish along trail and outcompete future weeds.,Vegetation - weeds,"High density of white cockle, perennial sow thistle and Canada thistle was observed on the ROW between KP 32.120 to KP 32.440.  It appears that weeds are spreading along the trail tracks which parallel the trench line and encroaching onto the rest of the ROW.",Enbridge Pipelines Inc.,2018,Jacobs,Application for the Edmonton to Hardisty Pipeline Project ,vegetation,0,2,0,0,0,0,0,0,0,0,0,0,vegetation
49,0c200808-9563-467f-b74f-2d4b73c53fc4,97,Vegetation - establishment,Vegetation parameters were equal on and off ROW. Vegetation has established well.,R,Resolved,None.,Vegetation - establishment,Vegetation parameters were equal on and off ROW. Vegetation has established well.,Enbridge Pipelines Inc.,2018,Jacobs,Application for the Edmonton to Hardisty Pipeline Project ,vegetation,0,2,0,0,0,0,0,0,0,0,0,0,vegetation
50,0c200808-9563-467f-b74f-2d4b73c53fc4,98,Vegetation - weeds,"High density of white cockle, perennial sow thistle and Canada thistle was observed on the ROW between KP 32.120 to KP 32.440.   It appears that weeds are spreading along the trail tracks which parallel the trench line and encroaching onto the rest of the ROW.",U,Unresolved,Control weeds and monitor in 2019. Minimize traffic along ROW to allow for vegetation to re-establish along trail and outcompete future weeds.,Vegetation - weeds,"High density of white cockle, perennial sow thistle and Canada thistle was observed on the ROW between KP 32.120 to KP 32.440.   It appears that weeds are spreading along the trail tracks which parallel the trench line and encroaching onto the rest of the ROW.",Enbridge Pipelines Inc.,2018,Jacobs,Application for the Edmonton to Hardisty Pipeline Project ,vegetation,0,2,0,0,0,0,0,0,0,0,0,0,vegetation
51,0c200808-9563-467f-b74f-2d4b73c53fc4,99,Vegetation - establishment,Vegetation has established well throughout the ROW. Areas of bare soil due to tractor/off-road vehicle use.,R,Resolved,Areas of bare soils due to tractor/off-road vehicle use are not related to ETH/Line 2 reclamation.,Vegetation - establishment,Vegetation has established well throughout the ROW. Areas of bare soil due to tractor/off-road vehicle use.,Enbridge Pipelines Inc.,2018,Jacobs,Application for the Edmonton to Hardisty Pipeline Project ,vegetation,0,2,0,0,0,0,0,0,0,0,0,0,vegetation
52,0c200808-9563-467f-b74f-2d4b73c53fc4,100,Landscape – contouring,Low areas with bare soil appear to be a potential contouring issue at KP 32.340 and KP 32.435.,U,Unresolved,Monitor in 2019.,Landscape – contouring,Low areas with bare soil appear to be a potential contouring issue at KP 32.340 and KP 32.435.,Enbridge Pipelines Inc.,2018,Jacobs,Application for the Edmonton to Hardisty Pipeline Project ,physical,0,0,0,0,0,0,0,0,2,0,0,0,physical
53,0c200808-9563-467f-b74f-2d4b73c53fc4,102,Vegetation – weeds and establishment,"Wetland vegetation appeared to be established and wetland issue is resolved at KP 33.300. Noxious weeds in wetland at KP 33.500. Vegetation is still recovering in this wetland. Some bare soil still, likely exacerbated by grazing pressure. Canada thistle was observed at higher densities on remaining ROW. Weeds do not appear to be outcompeting vegetation.",U,Unresolved,Hand pull weeds in wetland at KP 33.5. Monitor weeds in 2019.,Vegetation – weeds and establishment,"Wetland vegetation appeared to be established and wetland issue is resolved at KP 33.300. Noxious weeds in wetland at KP 33.500. Vegetation is still recovering in this wetland. Some bare soil still, likely exacerbated by grazing pressure. Canada thistle was observed at higher densities on remaining ROW. Weeds do not appear to be outcompeting vegetation.",Enbridge Pipelines Inc.,2018,Jacobs,Application for the Edmonton to Hardisty Pipeline Project ,vegetation,0,3,0,0,0,0,0,0,0,0,0,0,vegetation
54,0c200808-9563-467f-b74f-2d4b73c53fc4,107,Vegetation – weeds and establishment,Poor vegetation establishment was observed at KP 34.840 to KP 35.050 Higher densities of Canada thistle were observed to be outcompeting vegetation. A large patch of Canada thistle was observed at KP 35.146,U,Unresolved,Control weeds and monitor in 2019.,Vegetation – weeds and establishment,Poor vegetation establishment was observed at KP 34.840 to KP 35.050 Higher densities of Canada thistle were observed to be outcompeting vegetation. A large patch of Canada thistle was observed at KP 35.146,Enbridge Pipelines Inc.,2018,Jacobs,Application for the Edmonton to Hardisty Pipeline Project ,vegetation,0,3,0,0,0,0,0,0,0,0,0,0,vegetation
55,0c200808-9563-467f-b74f-2d4b73c53fc4,108,Vegetation - establishment,"Vegetation is establishing well, however less dense than off ROW.  Recently sprayed for broadleaf weeds which has impaired alfalfa.",U,Unresolved,Monitor for increased vegetation establishment in 2019.,Vegetation - establishment,"Vegetation is establishing well, however less dense than off ROW.  Recently sprayed for broadleaf weeds which has impaired alfalfa.",Enbridge Pipelines Inc.,2018,Jacobs,Application for the Edmonton to Hardisty Pipeline Project ,vegetation,0,2,0,0,0,0,0,0,0,0,0,0,vegetation
56,0c200808-9563-467f-b74f-2d4b73c53fc4,109,Vegetation - weeds,"Higher densities of white cockle, common tansy, Canada thistle and narrow-leaved hawk’s beard were observed on the ROW. Weeds were recently sprayed.",U,Unresolved,Monitor in 2019 to ensure weeds were successfully controlled.,Vegetation - weeds,"Higher densities of white cockle, common tansy, Canada thistle and narrow-leaved hawk’s beard were observed on the ROW. Weeds were recently sprayed.",Enbridge Pipelines Inc.,2018,Jacobs,Application for the Edmonton to Hardisty Pipeline Project ,vegetation,0,2,0,0,0,0,0,0,0,0,0,0,vegetation
57,0c200808-9563-467f-b74f-2d4b73c53fc4,111,Vegetation - weeds,"Lamb’s quarters, Canada thistle and stinkweed, white cockle and scentless chamomile were also observed at higher densities on ROW. Weeds appeared to be outcompeting recently seeded vegetation, however weeds were sprayed.",U,Unresolved,Monitor in 2019 to ensure weeds were successfully controlled.,Vegetation - weeds,"Lamb’s quarters, Canada thistle and stinkweed, white cockle and scentless chamomile were also observed at higher densities on ROW. Weeds appeared to be outcompeting recently seeded vegetation, however weeds were sprayed.",Enbridge Pipelines Inc.,2018,Jacobs,Application for the Edmonton to Hardisty Pipeline Project ,vegetation,0,2,0,0,0,0,0,0,0,0,0,0,vegetation
58,0c200808-9563-467f-b74f-2d4b73c53fc4,112,Vegetation - establishment,Weeds appeared to be outcompeting recently seeded vegetation.,U,Unresolved,Monitor for increased vegetation establishment in 2019.,Vegetation - establishment,Weeds appeared to be outcompeting recently seeded vegetation.,Enbridge Pipelines Inc.,2018,Jacobs,Application for the Edmonton to Hardisty Pipeline Project ,vegetation,0,2,0,0,0,0,0,0,0,0,0,0,vegetation
59,0c200808-9563-467f-b74f-2d4b73c53fc4,113,Vegetation - establishment,Vegetation parameters were equal on and off ROW. Vegetation has established very well.,R,Resolved,None.,Vegetation - establishment,Vegetation parameters were equal on and off ROW. Vegetation has established very well.,Enbridge Pipelines Inc.,2018,Jacobs,Application for the Edmonton to Hardisty Pipeline Project ,vegetation,0,2,0,0,0,0,0,0,0,0,0,0,vegetation
60,0c200808-9563-467f-b74f-2d4b73c53fc4,114,Vegetation - weeds,"White cockle was observed on and off ROW. However, higher densities were reported on ROW.",U,Unresolved,Monitor in 2019. to ensure vegetation has outcompeted weeds.  Spraying is not recommended at this time.,Vegetation - weeds,"White cockle was observed on and off ROW. However, higher densities were reported on ROW.",Enbridge Pipelines Inc.,2018,Jacobs,Application for the Edmonton to Hardisty Pipeline Project ,vegetation,0,2,0,0,0,0,0,0,0,0,0,0,vegetation
61,0c200808-9563-467f-b74f-2d4b73c53fc4,115,Vegetation - establishment,Vegetation parameters were equal on and off ROW. Vegetation has established very well.,R,Resolved,None.,Vegetation - establishment,Vegetation parameters were equal on and off ROW. Vegetation has established very well.,Enbridge Pipelines Inc.,2018,Jacobs,Application for the Edmonton to Hardisty Pipeline Project ,vegetation,0,2,0,0,0,0,0,0,0,0,0,0,vegetation
62,0c200808-9563-467f-b74f-2d4b73c53fc4,116,Vegetation - weeds,"White cockle, scentless chamomile, Canada thistle, and narrow-leaved hawk’s beard were observed at higher densities on the ROW.",U,Unresolved,Spot spray weeds and monitor in 2019. Broadcast spray is not recommended due to presence of alfalfa.,Vegetation - weeds,"White cockle, scentless chamomile, Canada thistle, and narrow-leaved hawk’s beard were observed at higher densities on the ROW.",Enbridge Pipelines Inc.,2018,Jacobs,Application for the Edmonton to Hardisty Pipeline Project ,vegetation,0,2,0,0,0,0,0,0,0,0,0,0,vegetation
63,0c200808-9563-467f-b74f-2d4b73c53fc4,118,Landscape - subsidence,Minor subsidence issue was observed at KP 37.93 along fence line.  Subsidence was not observed at KP 37.780 to KP 37.800,U,Unresolved,Monitor in 2019 to ensure issue does not get worse.,Landscape - subsidence,Minor subsidence issue was observed at KP 37.93 along fence line.  Subsidence was not observed at KP 37.780 to KP 37.800,Enbridge Pipelines Inc.,2018,Jacobs,Application for the Edmonton to Hardisty Pipeline Project ,physical,0,0,0,0,0,0,0,0,2,0,0,0,physical
64,0c200808-9563-467f-b74f-2d4b73c53fc4,119,Vegetation - weeds,"White cockle, lamb’s quarters and stinkweed were observed at higher densities on the ROW. Scentless chamomile was observed and picked at the time of assessment. Excellent vegetation establishment was observed.",U,Unresolved,Monitor in 2019 to ensure that vegetation has outcompeted weeds.,Vegetation - weeds,"White cockle, lamb’s quarters and stinkweed were observed at higher densities on the ROW. Scentless chamomile was observed and picked at the time of assessment. Excellent vegetation establishment was observed.",Enbridge Pipelines Inc.,2018,Jacobs,Application for the Edmonton to Hardisty Pipeline Project ,vegetation,0,2,0,0,0,0,0,0,0,0,0,0,vegetation
65,0c200808-9563-467f-b74f-2d4b73c53fc4,121,Landscape – subsidence,Subsidence (approximately 10 -20 cm deep) was observed in areas along the ROW between KP 38.724 to KP 38.912.,U,Unresolved,Monitor in 2019. Repair subsidence when feasible.,Landscape – subsidence,Subsidence (approximately 10 -20 cm deep) was observed in areas along the ROW between KP 38.724 to KP 38.912.,Enbridge Pipelines Inc.,2018,Jacobs,Application for the Edmonton to Hardisty Pipeline Project ,physical,0,0,0,0,0,0,0,0,2,0,0,0,physical
66,0c200808-9563-467f-b74f-2d4b73c53fc4,122,Landscape – subsidence,Subsidence was repaired.,R,Resolved,None.,Landscape – subsidence,Subsidence was repaired.,Enbridge Pipelines Inc.,2018,Jacobs,Application for the Edmonton to Hardisty Pipeline Project ,physical,0,0,0,0,0,0,0,0,2,0,0,0,physical
67,0c200808-9563-467f-b74f-2d4b73c53fc4,123,Landscape – subsidence,Subsidence was repaired.,R,Resolved,None.,Landscape – subsidence,Subsidence was repaired.,Enbridge Pipelines Inc.,2018,Jacobs,Application for the Edmonton to Hardisty Pipeline Project ,physical,0,0,0,0,0,0,0,0,2,0,0,0,physical
68,0c200808-9563-467f-b74f-2d4b73c53fc4,124,Vegetation - Establishment,"Reduced crop growth was observed on the ROW, likely due to recent repair work. No soil issues were observed.",U,Unresolved,Monitor in 2019.,Vegetation - Establishment,"Reduced crop growth was observed on the ROW, likely due to recent repair work. No soil issues were observed.",Enbridge Pipelines Inc.,2018,Jacobs,Application for the Edmonton to Hardisty Pipeline Project ,vegetation,0,2,0,0,0,0,0,0,0,0,0,0,vegetation
69,0c200808-9563-467f-b74f-2d4b73c53fc4,125,Landscape – subsidence,Subsidence was not observed on ROW. Crop is at the same growth stage.,R,Resolved,None.,Landscape – subsidence,Subsidence was not observed on ROW. Crop is at the same growth stage.,Enbridge Pipelines Inc.,2018,Jacobs,Application for the Edmonton to Hardisty Pipeline Project ,physical,0,0,0,0,0,0,0,0,2,0,0,0,physical
70,0c200808-9563-467f-b74f-2d4b73c53fc4,127,Vegetation – crop growth,Reduced crop growth and patches of bare soil were observed on the ROW.  Reduced crop growth is likely due to recent disturbance and repair work.  No soil issues were observed.,U,Unresolved,Monitor in 2019.,Vegetation – crop growth,Reduced crop growth and patches of bare soil were observed on the ROW.  Reduced crop growth is likely due to recent disturbance and repair work.  No soil issues were observed.,Enbridge Pipelines Inc.,2018,Jacobs,Application for the Edmonton to Hardisty Pipeline Project ,vegetation,1,2,0,0,0,0,0,0,1,0,0,0,vegetation
71,0c200808-9563-467f-b74f-2d4b73c53fc4,130,Vegetation – establishment,Crop parameters were equal on and off the ROW.,R,Resolved,None.,Vegetation – establishment,Crop parameters were equal on and off the ROW.,Enbridge Pipelines Inc.,2018,Jacobs,Application for the Edmonton to Hardisty Pipeline Project ,vegetation,0,2,0,0,0,0,0,0,0,0,0,0,vegetation
72,0c200808-9563-467f-b74f-2d4b73c53fc4,131,Landscape – subsidence,Subsidence issue approximately 10-20 cm deep x 1-2 m wide causing bare soil and reduced crop growth was observed at KP 41.090 to KP 41.170.  Minor subsidence was observed at KP 40.970 to KP 41.170.,U,Unresolved,Monitor in 2019. Repair subsidence when feasible.,Landscape – subsidence,Subsidence issue approximately 10-20 cm deep x 1-2 m wide causing bare soil and reduced crop growth was observed at KP 41.090 to KP 41.170.  Minor subsidence was observed at KP 40.970 to KP 41.170.,Enbridge Pipelines Inc.,2018,Jacobs,Application for the Edmonton to Hardisty Pipeline Project ,physical,0,0,0,0,0,0,0,0,2,0,0,0,physical
73,0c200808-9563-467f-b74f-2d4b73c53fc4,138,Vegetation - establishment,The ROW was cleared due to recent disturbance/repair work within cultivated portion of ROW. Unable to determine vegetation establishment success. No issues observed in tame pasture portion of ROW.,U,Unresolved,Seed and monitor vegetation establishment in 2018.,Vegetation - establishment,The ROW was cleared due to recent disturbance/repair work within cultivated portion of ROW. Unable to determine vegetation establishment success. No issues observed in tame pasture portion of ROW.,Enbridge Pipelines Inc.,2018,Jacobs,Application for the Edmonton to Hardisty Pipeline Project ,vegetation,0,2,0,0,0,0,0,0,0,0,0,0,vegetation
74,0c200808-9563-467f-b74f-2d4b73c53fc4,139,Vegetation – weed issue observed by Enbridge,No issues observed in tame pasture portion of ROW.,R,Resolved,None.,Vegetation – weed issue observed by Enbridge,No issues observed in tame pasture portion of ROW.,Enbridge Pipelines Inc.,2018,Jacobs,Application for the Edmonton to Hardisty Pipeline Project ,vegetation,0,2,0,0,0,0,0,0,0,0,0,0,vegetation
75,0c200808-9563-467f-b74f-2d4b73c53fc4,140,See above,See above,R,Resolved,See above,See above,See above,Enbridge Pipelines Inc.,2018,Jacobs,Application for the Edmonton to Hardisty Pipeline Project ,No VEC Assigned,0,0,0,0,0,0,0,0,0,0,0,0,No VEC Assigned
76,0c200808-9563-467f-b74f-2d4b73c53fc4,141,Vegetation – weeds and establishment,A small area of poor vegetation establishment was observed.,U,Unresolved,Monitor in 2019.,Vegetation – weeds and establishment,A small area of poor vegetation establishment was observed.,Enbridge Pipelines Inc.,2018,Jacobs,Application for the Edmonton to Hardisty Pipeline Project ,vegetation,0,3,0,0,0,0,0,0,0,0,0,0,vegetation
77,0c200808-9563-467f-b74f-2d4b73c53fc4,147,Vegetation - Weeds,Density and distribution of weed species were equal on and off the ROW.,R,Resolved,None.,Vegetation - Weeds,Density and distribution of weed species were equal on and off the ROW.,Enbridge Pipelines Inc.,2018,Jacobs,Application for the Edmonton to Hardisty Pipeline Project ,vegetation,0,2,0,0,0,0,0,0,0,0,0,0,vegetation
78,0c200808-9563-467f-b74f-2d4b73c53fc4,148,Vegetation – weeds and vegetation establishment,Canada thistle growing dur to recent repair work was conducted at KP 49.451 to KP 49.537.,U,Unresolved,Monitor weeds and vegetation establishment in 2019.,Vegetation – weeds and vegetation establishment,Canada thistle growing dur to recent repair work was conducted at KP 49.451 to KP 49.537.,Enbridge Pipelines Inc.,2018,Jacobs,Application for the Edmonton to Hardisty Pipeline Project ,vegetation,0,3,0,0,0,0,0,0,0,0,0,0,vegetation
79,0c200808-9563-467f-b74f-2d4b73c53fc4,149,Landscape – Contouring,There were no contouring issues observed on the ROW.,R,Resolved,None.,Landscape – Contouring,There were no contouring issues observed on the ROW.,Enbridge Pipelines Inc.,2018,Jacobs,Application for the Edmonton to Hardisty Pipeline Project ,physical,0,0,0,0,0,0,0,0,2,0,0,0,physical
80,0c200808-9563-467f-b74f-2d4b73c53fc4,150,Vegetation - Weeds,Canada thistle was observed at higher densities on the ROW.,U,Unresolved,Control weeds and monitor in 2019.  Recent repair work conducted adjacent to ROW. Monitor to ensure there is no weed encroachment.,Vegetation - Weeds,Canada thistle was observed at higher densities on the ROW.,Enbridge Pipelines Inc.,2018,Jacobs,Application for the Edmonton to Hardisty Pipeline Project ,vegetation,0,2,0,0,0,0,0,0,0,0,0,0,vegetation
81,0c200808-9563-467f-b74f-2d4b73c53fc4,151,Vegetation - Establishment,"ROW was seeded to cereal, a potential cover crop, while off ROW is hay. Therefore, vegetation parameters were not comparable on and off ROW. Vegetation was being outcompeted by weeds.",U,Unresolved,Control weeds and monitor vegetation establishment in 2019.,Vegetation - Establishment,"ROW was seeded to cereal, a potential cover crop, while off ROW is hay. Therefore, vegetation parameters were not comparable on and off ROW. Vegetation was being outcompeted by weeds.",Enbridge Pipelines Inc.,2018,Jacobs,Application for the Edmonton to Hardisty Pipeline Project ,vegetation,0,2,0,0,0,0,0,0,0,0,0,0,vegetation
